Genotype,Envir,Management,Row,Position,Flowering_full,R,P,Flowering_full_spats_residuals,Flowering_full_spats_geno_pred_values,Flowering_full_spats_adj_pheno
DLO_12_066,ESP_2020_1,1,3,65,100,3,65,-1.37747005776393,100.116984924205,98.7395148664412
DLO_12_066,ESP_2020_1,1,7,128,104,7,128,4.25319087681631,100.116984924205,104.370175801021
DLO_12_084,ESP_2020_1,1,4,25,100,4,25,1.632026580245,99.0573100083509,100.689336588596
DLO_12_084,ESP_2020_1,1,7,111,97,7,111,-1.31821993403462,99.0573100083509,97.7390900743163
DLO_12_120,ESP_2020_1,1,9,50,91,9,50,-4.74058970528176,96.0429737769819,91.3023840717002
DLO_12_120,ESP_2020_1,1,8,110,94,8,110,-2.23318835709858,96.0429737769819,93.8097854198833
DLO_12_140,ESP_2020_1,1,8,31,94,8,31,-4.18223484398058,98.4648763913326,94.282641547352
DLO_12_140,ESP_2020_1,1,7,99,100,7,99,3.06374932473513,98.4648763913326,101.528625716068
DLO_12_141,ESP_2020_1,1,5,26,100,5,26,2.77904844246648,97.8183142144391,100.597362656906
DLO_12_141,ESP_2020_1,1,3,107,93,3,107,-5.46068958597405,97.8183142144391,92.357624628465
DLO_12_162,ESP_2020_1,1,1,2,93,1,2,-3.4699829044723,96.0720214350237,92.6020385305514
DLO_12_162,ESP_2020_1,1,2,106,93,2,106,-3.43356833106554,96.0720214350237,92.6384531039582
DLO_12_221,ESP_2020_1,1,2,93,93,2,93,-5.78012761880987,97.9200182164402,92.1398905976303
DLO_12_221,ESP_2020_1,1,4,6,100,4,6,3.34437030275085,97.9200182164402,101.264388519191
DLO_12_233,ESP_2020_1,1,2,95,100,2,95,-1.10764312789669,100.070527307434,98.9628841795369
DLO_12_233,ESP_2020_1,1,8,39,104,8,39,3.87104607940043,100.070527307434,103.941573386834
DLO_12_259,ESP_2020_1,1,6,106,100,6,106,1.10525599712082,99.989600667466,101.094856664587
DLO_12_259,ESP_2020_1,1,7,55,100,7,55,1.46249534199535,99.989600667466,101.452096009461
DLO_12_289,ESP_2020_1,1,1,65,91,1,65,-6.39067631440298,96.2841599581087,89.8934836437057
FuGa_015,ESP_2020_1,1,9,81,100,9,81,0.309071830490026,99.3965193686504,99.7055911991404
FuGa_015,ESP_2020_1,1,8,9,100,8,9,0.82482148070595,99.3965193686504,100.221340849356
FuGa_016,ESP_2020_1,1,4,119,99,4,119,0.737995360284359,99.3650475140739,100.103042874358
FuGa_016,ESP_2020_1,1,9,23,100,9,23,0.319810285648359,99.3650475140739,99.6848577997223
FuGa_140,ESP_2020_1,1,6,121,104,6,121,3.39136674980489,101.171598272492,104.562965022297
FuGa_140,ESP_2020_1,1,2,54,104,2,54,2.0340311857118,101.171598272492,103.205629458204
FuGa_187,ESP_2020_1,1,4,96,94,4,96,-2.0141378266942,97.0986297940728,95.0844919673786
FuGa_187,ESP_2020_1,1,4,14,94,4,14,-2.40744231973277,97.0986297940728,94.6911874743401
FuGa_215,ESP_2020_1,1,5,99,98,5,99,0.0398843548819627,98.9440085620766,98.9838929169586
FuGa_217,ESP_2020_1,1,4,97,98,4,97,-0.422858022706208,99.0189634742831,98.5961054515769
FuGa_217,ESP_2020_1,1,8,15,100,8,15,0.643956492438903,99.0189634742831,99.662919966722
FuGa_243,ESP_2020_1,1,9,51,104,9,51,3.04601179497685,100.899866975527,103.945878770504
FuGa_243,ESP_2020_1,1,3,98,104,3,98,1.72243724943723,100.899866975527,102.622304224964
FuGa_270,ESP_2020_1,1,3,31,100,3,31,0.0324036676478414,98.9019079359166,98.9343116035645
FuGa_270,ESP_2020_1,1,8,128,100,8,128,-0.0943035385043345,98.9019079359166,98.8076043974123
FuGa_275,ESP_2020_1,1,9,49,91,9,49,-5.77107612942233,96.8651674440105,91.0940913145881
FuGa_275,ESP_2020_1,1,1,114,98,1,114,0.785067690411111,96.8651674440105,97.6502351344216
FuGa_352,ESP_2020_1,1,6,95,99,6,95,2.12947557082018,97.7353065694014,99.8647821402215
FuGa_352,ESP_2020_1,1,7,58,91,7,58,-5.01179945116958,97.7353065694014,92.7235071182318
FuPi_005,ESP_2020_1,1,1,23,104,1,23,2.91117253455808,100.377050766581,103.288223301139
FuPi_005,ESP_2020_1,1,5,76,100,5,76,0.593294287145753,100.377050766581,100.970345053726
FuPi_013,ESP_2020_1,1,4,40,94,4,40,-2.39390221255091,97.0804714959474,94.6865692833965
FuPi_013,ESP_2020_1,1,5,112,94,5,112,-2.07157819104538,97.0804714959474,95.008893304902
FuPi_023,ESP_2020_1,1,2,60,127,2,60,20.9550851082085,104.827897564331,125.78298267254
FuPi_023,ESP_2020_1,1,1,73,99,1,73,-6.69006585508754,104.827897564331,98.1378317092436
FuPi_052,ESP_2020_1,1,8,35,104,8,35,2.99607422482096,101.260956814687,104.257031039508
FuPi_052,ESP_2020_1,1,8,112,104,8,112,2.64536064078425,101.260956814687,103.906317455471
FuPi_054,ESP_2020_1,1,7,106,104,7,106,4.30050007570628,100.853966471499,105.154466547205
FuPi_054,ESP_2020_1,1,6,59,100,6,59,0.356978000111127,100.853966471499,101.21094447161
FuPi_087,ESP_2020_1,1,3,104,99,3,104,-1.12233194866562,99.1980716132837,98.0757396646181
FuPi_087,ESP_2020_1,1,8,52,100,8,52,1.77644970847652,99.1980716132837,100.97452132176
FuPi_097,ESP_2020_1,1,4,11,98,4,11,1.16367947851496,98.0492130742752,99.2128925527902
FuPi_097,ESP_2020_1,1,5,106,94,5,106,-3.28708993008391,98.0492130742752,94.7621231441913
FuPi_106,ESP_2020_1,1,9,65,99,9,65,0.0401885407870566,99.2487456713141,99.2889342121011
FuPi_106,ESP_2020_1,1,8,40,100,8,40,0.736440930418638,99.2487456713141,99.9851866017327
FuPi_107,ESP_2020_1,1,2,44,98,2,44,-1.86374850966402,99.0669318017703,97.2031832921063
FuPi_107,ESP_2020_1,1,6,105,100,6,105,2.20081720403671,99.0669318017703,101.267749005807
FuPi_114,ESP_2020_1,1,1,120,98,1,120,-1.3081184965219,99.462492336188,98.1543738396661
FuPi_114,ESP_2020_1,1,1,46,103,1,46,2.60151079937093,99.462492336188,102.064003135559
GaCr_002,ESP_2020_1,1,3,14,127,3,14,18.8334762815637,106.717531248596,125.55100753016
GaCr_010,ESP_2020_1,1,7,101,99,7,101,2.39547672388972,97.807340937261,100.202817661151
GaCr_010,ESP_2020_1,1,9,6,93,9,6,-5.10364731893431,97.807340937261,92.7036936183267
GaCr_017,ESP_2020_1,1,8,123,100,8,123,-0.201893379220977,99.2799459342684,99.0780525550474
GaCr_017,ESP_2020_1,1,9,58,100,9,58,1.0539539044821,99.2799459342684,100.333899838751
GaCr_041,ESP_2020_1,1,8,91,99,8,91,0.95440157834814,97.8043010501418,98.7587026284899
GaCr_041,ESP_2020_1,1,6,17,93,6,17,-3.66992153099099,97.8043010501418,94.1343795191508
GaCr_043,ESP_2020_1,1,8,45,100,8,45,0.602943501757011,99.1210517009731,99.7239952027302
GaCr_043,ESP_2020_1,1,8,125,100,8,125,-0.135032286979325,99.1210517009731,98.9860194139938
GaCr_052,ESP_2020_1,1,6,7,94,6,7,-3.04851162723476,98.2387889104064,95.1902772831716
GaCr_052,ESP_2020_1,1,7,119,99,7,119,1.38342760591959,98.2387889104064,99.622216516326
GaCr_055,ESP_2020_1,1,3,58,104,3,58,2.77297478839881,100.074486470299,102.847461258697
GaCr_056,ESP_2020_1,1,1,5,100,1,5,-0.389388385888836,98.8884363792217,98.4990479933329
GaCr_056,ESP_2020_1,1,8,119,100,8,119,0.294919118974732,98.8884363792217,99.1833554981965
GaCr_057,ESP_2020_1,1,7,47,100,7,47,1.61048119849924,99.769381628243,101.379862826742
GaCr_057,ESP_2020_1,1,8,122,101,8,122,0.424859427412301,99.769381628243,100.194241055655
GaCr_061,ESP_2020_1,1,4,92,94,4,92,-2.66599984082994,98.0873870306254,95.4213871897955
GaCr_061,ESP_2020_1,1,9,24,99,9,24,0.63488033466713,98.0873870306254,98.7222673652926
GaPi_007,ESP_2020_1,1,6,18,100,6,18,1.57388205460811,99.8605785999606,101.434460654569
GaPi_007,ESP_2020_1,1,9,73,100,9,73,0.681940165109054,99.8605785999606,100.54251876507
GaPi_014,ESP_2020_1,1,1,66,100,1,66,-0.92308349356388,99.0820324275153,98.1589489339514
GaPi_014,ESP_2020_1,1,5,14,100,5,14,1.29666008912021,99.0820324275153,100.378692516636
GaPi_017,ESP_2020_1,1,2,72,100,2,72,-0.692657213775462,99.2274923807285,98.534835166953
GaPi_017,ESP_2020_1,1,5,48,100,5,48,1.41790384524809,99.2274923807285,100.645396225977
GaPi_028,ESP_2020_1,1,8,87,100,8,87,-0.032339639647418,100.30673491706,100.274395277413
GaPi_028,ESP_2020_1,1,2,6,104,2,6,3.36680793749642,100.30673491706,103.673542854557
GaPi_033,ESP_2020_1,1,8,44,94,8,44,-4.6228098889479,98.9974008285303,94.3745909395824
GaPi_033,ESP_2020_1,1,8,109,104,8,109,4.79177760902175,98.9974008285303,103.789178437552
GaPi_035,ESP_2020_1,1,8,20,100,8,20,-0.51984210764418,100.521231356832,100.001389249188
GaPi_035,ESP_2020_1,1,4,115,104,4,115,4.37288592412934,100.521231356832,104.894117280961
GaPi_038,ESP_2020_1,1,7,86,104,7,86,4.22489206599474,100.67503754858,104.899929614574
GaPi_051,ESP_2020_1,1,5,62,100,5,62,0.990945473335046,99.8519808017203,100.842926275055
GaPi_051,ESP_2020_1,1,5,90,100,5,90,1.24409035157593,99.8519808017203,101.096071153296
GaPi_056,ESP_2020_1,1,7,20,100,7,20,1.61387635727769,99.5950529492676,101.208929306545
I_BB002,ESP_2020_1,1,9,102,100,9,102,0.0729098340497529,99.1380105024455,99.2109203364953
I_BB002,ESP_2020_1,1,9,8,100,9,8,0.436001684874668,99.1380105024455,99.5740121873202
I_BB012,ESP_2020_1,1,8,102,100,8,102,-0.673531683476924,100.338653888139,99.665122204662
I_BB012,ESP_2020_1,1,5,39,104,5,39,4.08516861405018,100.338653888139,104.423822502189
I_BB015,ESP_2020_1,1,8,17,104,8,17,5.6230631360619,98.4134288387028,104.036491974765
I_BB015,ESP_2020_1,1,3,70,93,3,70,-6.86593039943286,98.4134288387028,91.54749843927
I_BB022,ESP_2020_1,1,7,129,100,7,129,0.738373347601751,99.6914569290883,100.42983027669
I_BB022,ESP_2020_1,1,5,44,100,5,44,1.1085732829515,99.6914569290883,100.80003021204
I_BB028,ESP_2020_1,1,8,48,100,8,48,2.48075901465222,97.7811524252397,100.261911439892
I_BB028,ESP_2020_1,1,2,90,93,2,90,-5.25224404614234,97.7811524252397,92.5289083790974
I_BB031,ESP_2020_1,1,4,44,98,4,44,-0.83560873787053,99.8519760113553,99.0163672734847
I_BB031,ESP_2020_1,1,2,70,104,2,70,3.07063298139589,99.8519760113553,102.922608992751
I_BB039,ESP_2020_1,1,4,27,91,4,27,-5.72100728449929,97.9361949568629,92.2151876723636
I_BB039,ESP_2020_1,1,4,75,100,4,75,3.32435952924919,97.9361949568629,101.260554486112
I_BB049,ESP_2020_1,1,7,10,94,7,10,-2.64511304562285,97.8334231940695,95.1883101484467
I_BB056,ESP_2020_1,1,1,72,93,1,72,-4.18561690209391,95.4965527463161,91.3109358442222
I_BB056,ESP_2020_1,1,8,59,91,8,59,-4.10921138225321,95.4965527463161,91.3873413640629
I_BB070,ESP_2020_1,1,9,126,100,9,126,0.715428921542099,97.7916300666091,98.5070589881512
I_BB070,ESP_2020_1,1,8,28,94,8,28,-3.46158277125129,97.7916300666091,94.3300472953578
I_CC003,ESP_2020_1,1,9,124,100,9,124,-0.342478967908676,98.9350037118726,98.5925247439639
I_CC003,ESP_2020_1,1,1,16,100,1,16,0.360592822218351,98.9350037118726,99.295596534091
I_CC044,ESP_2020_1,1,5,120,100,5,120,-0.141244818804182,100.72634853616,100.585103717356
I_CC044,ESP_2020_1,1,9,15,106,9,15,4.49018846357909,100.72634853616,105.216536999739
I_CC048,ESP_2020_1,1,2,31,100,2,31,0.369249858576467,99.0351894398834,99.4044392984599
I_CC048,ESP_2020_1,1,9,100,99,9,100,-0.108922819196962,99.0351894398834,98.9262666206865
I_CC052,ESP_2020_1,1,7,100,93,7,100,-1.79165160010921,96.3565236815634,94.5648720814542
I_CC052,ESP_2020_1,1,3,41,93,3,41,-4.42407516519646,96.3565236815634,91.932448516367
I_CC055,ESP_2020_1,1,1,19,104,1,19,5.0996958158008,98.2283485483757,103.328044364177
I_CC055,ESP_2020_1,1,4,91,91,4,91,-6.79002089081614,98.2283485483757,91.4383276575596
I_CC057,ESP_2020_1,1,9,48,99,9,48,-0.0151970007825639,98.9406125512693,98.9254155504867
I_CC057,ESP_2020_1,1,8,101,99,8,101,0.0468710186183898,98.9406125512693,98.9874835698877
I_CC059,ESP_2020_1,1,2,10,100,2,10,-0.107107599351053,99.5276780539307,99.4205704545796
I_CC059,ESP_2020_1,1,6,103,100,6,103,1.55809560598931,99.5276780539307,101.08577365992
I_CC067,ESP_2020_1,1,6,109,104,6,109,3.73936010181468,101.334380783237,105.073740885052
I_CC067,ESP_2020_1,1,7,35,102,7,35,2.07958760555124,101.334380783237,103.413968388788
I_CC070,ESP_2020_1,1,3,54,104,3,54,2.58045953397406,100.231373709737,102.811833243711
I_CC070,ESP_2020_1,1,7,126,100,7,126,0.571812373041638,100.231373709737,100.803186082778
I_CC075,ESP_2020_1,1,9,125,100,9,125,-0.731572555463259,98.9701185120409,98.2385459565776
I_CC075,ESP_2020_1,1,9,4,100,9,4,0.8345814118927,98.9701185120409,99.8046999239336
I_J012,ESP_2020_1,1,1,3,98,1,3,-1.36614543167138,99.1167136542025,97.7505682225311
I_J012,ESP_2020_1,1,9,87,101,9,87,1.82356880405727,99.1167136542025,100.94028245826
I_J030,ESP_2020_1,1,8,88,94,8,88,-1.95670495839589,96.3713670778395,94.4146621194436
I_J030,ESP_2020_1,1,6,37,91,6,37,-4.22313579439424,96.3713670778395,92.1482312834453
I_J033,ESP_2020_1,1,8,69,100,8,69,0.624172134325406,99.7731802786851,100.397352413011
I_J033,ESP_2020_1,1,4,50,100,4,50,1.42035226696854,99.7731802786851,101.193532545654
I_J036,ESP_2020_1,1,1,38,100,1,38,0.0871512261359158,99.5032374485924,99.5903886747283
I_J036,ESP_2020_1,1,5,88,100,5,88,1.30474815598922,99.5032374485924,100.807985604582
I_J046,ESP_2020_1,1,9,86,99,9,86,-0.514168074752547,98.9853174388223,98.4711493640697
I_J046,ESP_2020_1,1,9,19,100,9,19,0.653922489041975,98.9853174388223,99.6392399278643
I_J054,ESP_2020_1,1,4,13,100,4,13,1.67015256286288,99.2215349671774,100.89168753004
I_J054,ESP_2020_1,1,9,110,99,9,110,-0.959308822297544,99.2215349671774,98.2622261448798
I_J056,ESP_2020_1,1,4,68,94,4,68,-1.92968619790615,96.8643329701638,94.9346467722576
I_J056,ESP_2020_1,1,9,37,94,9,37,-3.05833969980181,96.8643329701638,93.8059932703619
I_J063,ESP_2020_1,1,3,62,100,3,62,-0.65832650265007,99.3921136737263,98.7337871710762
I_J063,ESP_2020_1,1,7,85,100,7,85,1.78156842246295,99.3921136737263,101.173682096189
I_J064,ESP_2020_1,1,8,79,100,8,79,0.236701357130542,99.5089595939473,99.7456609510778
I_J064,ESP_2020_1,1,4,60,100,4,60,1.16903212172009,99.5089595939473,100.677991715667
I_J069,ESP_2020_1,1,6,11,94,6,11,-2.58286158925417,97.8591720296427,95.2763104403885
I_M007,ESP_2020_1,1,9,70,94,9,70,-2.812617972998,96.9244286718123,94.1118106988143
I_M007,ESP_2020_1,1,5,11,94,5,11,-2.03011805564057,96.9244286718123,94.8943106161717
I_M013,ESP_2020_1,1,5,108,99,5,108,1.86645006435334,97.6001116955144,99.4665617598678
I_M013,ESP_2020_1,1,2,27,93,2,27,-5.07562669767901,97.6001116955144,92.5244849978354
I_M014,ESP_2020_1,1,7,39,90,7,39,-5.54937094870553,96.6321459297129,91.0827749810074
I_M024,ESP_2020_1,1,4,46,91,4,46,-3.54310867022147,95.6156211667626,92.0725124965411
I_M024,ESP_2020_1,1,8,93,91,8,93,-4.4638548460577,95.6156211667626,91.1517663207049
I_M026,ESP_2020_1,1,4,12,99,4,12,2.36364670549919,97.1930607877782,99.5567074932774
I_M026,ESP_2020_1,1,1,100,91,1,100,-6.55692655198516,97.1930607877782,90.636134235793
I_M029,ESP_2020_1,1,6,119,93,6,119,-2.52019302511705,96.2509935817718,93.7308005566547
I_M029,ESP_2020_1,1,3,38,93,3,38,-3.95066770087114,96.2509935817718,92.3003258809007
I_M047,ESP_2020_1,1,3,48,100,3,48,-0.580835497142601,99.1801694883974,98.5993339912548
I_M047,ESP_2020_1,1,9,80,100,9,80,1.19167233486702,99.1801694883974,100.371841823264
I_M048,ESP_2020_1,1,3,27,100,3,27,1.99715218711638,97.0434184047063,99.0405705918226
I_M048,ESP_2020_1,1,9,95,91,9,95,-6.55221368598835,97.0434184047063,90.4912047187179
I_M052,ESP_2020_1,1,7,117,98,7,117,-0.0476422600442703,98.8236158990813,98.775973639037
I_M052,ESP_2020_1,1,9,40,99,9,40,-0.203539697033662,98.8236158990813,98.6200762020476
I_M056,ESP_2020_1,1,7,92,94,7,92,-2.39665871986362,98.2456237496262,95.8489650297625
I_M056,ESP_2020_1,1,8,1,99,8,1,0.748098890264515,98.2456237496262,98.9937226398907
I_W002,ESP_2020_1,1,5,33,91,5,33,-3.51583221512652,95.3733807208163,91.8575485056898
I_W002,ESP_2020_1,1,2,128,90,2,128,-5.07678188362897,95.3733807208163,90.2965988371874
I_W010,ESP_2020_1,1,2,71,93,2,71,-5.01928001280972,97.3703233830629,92.3510433702532
I_W010,ESP_2020_1,1,3,30,100,3,30,1.25455759311579,97.3703233830629,98.6248809761787
I_W034,ESP_2020_1,1,3,108,118,3,108,14.7351065806339,102.073430025568,116.808536606202
I_W034,ESP_2020_1,1,5,58,94,5,58,-7.12940267093816,102.073430025568,94.94402735463
I_W036,ESP_2020_1,1,3,13,100,3,13,-0.497749851830989,99.2513657099513,98.7536158581203
I_W036,ESP_2020_1,1,8,78,100,8,78,1.2807136374738,99.2513657099513,100.532079347425
I_W037,ESP_2020_1,1,7,98,104,7,98,3.86255760427808,101.198593711922,105.0611513162
I_W037,ESP_2020_1,1,3,20,104,3,20,1.62810562896657,101.198593711922,102.826699340889
I_W044,ESP_2020_1,1,6,71,94,6,71,-1.06395948308626,96.6979138074345,95.6339543243482
I_W044,ESP_2020_1,1,7,51,91,7,51,-4.32640830763972,96.6979138074345,92.3715054997947
I_W045,ESP_2020_1,1,1,126,93,1,126,-3.08596251644407,96.9170435563239,93.8310810398798
I_W045,ESP_2020_1,1,6,36,94,6,36,-1.77462807471575,96.9170435563239,95.1424154816081
I_W046,ESP_2020_1,1,3,88,100,3,88,-0.407637623149114,99.1902662901413,98.7826286669922
I_W046,ESP_2020_1,1,5,64,100,5,64,1.04288490892786,99.1902662901413,100.233151199069
I_W049,ESP_2020_1,1,9,59,100,9,59,2.41989422118576,97.660127874218,100.080022095404
I_W049,ESP_2020_1,1,4,104,91,4,104,-5.48397324342332,97.660127874218,92.1761546307947
I_W050,ESP_2020_1,1,4,29,100,4,29,1.79184000329271,99.2860641316745,101.077904134967
I_W050,ESP_2020_1,1,2,73,99,2,73,-0.92498786938593,99.2860641316745,98.3610762622885
JoPr_1990_102_001,ESP_2020_1,1,5,3,100,5,3,1.50821413979099,99.5513482839782,101.059562423769
JoPr_1990_102_054,ESP_2020_1,1,1,39,93,1,39,-5.3652696918634,97.0881126326385,91.7228429407751
JoPr_1990_102_054,ESP_2020_1,1,3,66,100,3,66,0.918262818301883,97.0881126326385,98.0063754509404
JoPr_1990_102_097,ESP_2020_1,1,2,4,87,2,4,-7.91682352561196,94.7158799835733,86.7990564579613
JoPr_1990_102_097,ESP_2020_1,1,3,112,93,3,112,-2.26539171609353,94.7158799835733,92.4504882674797
JoPr_1990_102_108,ESP_2020_1,1,1,117,93,1,117,-5.52824417189336,98.6029272234224,93.0746830515291
JoPr_1990_102_108,ESP_2020_1,1,9,25,104,9,25,4.74351608902073,98.6029272234224,103.346443312443
JoPr_1990_102_169,ESP_2020_1,1,3,72,104,3,72,2.44111635003813,99.7177878151373,102.158904165175
JoPr_1990_102_169,ESP_2020_1,1,2,22,100,2,22,-0.530511073665394,99.7177878151373,99.1872767414719
JoPr_1990_102_179,ESP_2020_1,1,3,92,104,3,92,2.98926197946548,100.220226410533,103.209488389998
JoPr_1990_102_179,ESP_2020_1,1,6,46,99,6,46,0.136059753122211,100.220226410533,100.356286163655
JoPr_1990_102_202,ESP_2020_1,1,5,28,91,5,28,-3.76236497131799,95.7006453534127,91.9382803820947
JoPr_1990_102_202,ESP_2020_1,1,6,66,91,6,66,-4.03904053320262,95.7006453534127,91.6616048202101
JoPr_1990_102_232,ESP_2020_1,1,1,102,127,1,102,20.7887506199491,105.297687957329,126.086438577278
JoPr_1990_102_232,ESP_2020_1,1,9,60,100,9,60,-5.38794656331864,105.297687957329,99.9097413940107
JoPr_1990_102_242,ESP_2020_1,1,5,21,100,5,21,1.36214790600859,99.4909314575157,100.853079363524
JoPr_1990_102_246,ESP_2020_1,1,3,2,100,3,2,0.0579215112875318,99.0637611991787,99.1216827104662
JoPr_1990_102_246,ESP_2020_1,1,1,101,100,1,101,0.27148180232129,99.0637611991787,99.3352430015
JoPr_1990_102_257,ESP_2020_1,1,7,40,99,7,40,0.93365370425235,99.1888429238855,100.122496628138
JoPr_1990_102_257,ESP_2020_1,1,7,91,98,7,91,-0.30184760796412,99.1888429238855,98.8869953159214
Modi,ESP_2020_1,1,4,59,94,4,59,-2.14218479894808,96.9996885712608,94.8575037723127
Modi,ESP_2020_1,1,4,108,99,4,108,2.86273796006357,96.9996885712608,99.8624265313244
Modi,ESP_2020_1,1,2,62,93,2,62,-4.88640157807349,96.9996885712608,92.1132869931873
Modi,ESP_2020_1,1,2,67,90,2,67,-7.94281638558495,96.9996885712608,89.0568721856759
Modi,ESP_2020_1,1,9,79,100,9,79,2.44101185700922,96.9996885712608,99.44070042827
Modi,ESP_2020_1,1,6,45,93,6,45,-3.37129742752698,96.9996885712608,93.6283911437338
Modi,ESP_2020_1,1,3,127,93,3,127,-4.23915085443352,96.9996885712608,92.7605377168273
Modi,ESP_2020_1,1,9,39,100,9,39,2.57295248782728,96.9996885712608,99.5726410590881
Modi,ESP_2020_1,1,9,57,99,9,57,2.26561433318474,96.9996885712608,99.2653029044456
Modi,ESP_2020_1,1,5,109,91,5,109,-5.22235022663139,96.9996885712608,91.7773383446294
Modi,ESP_2020_1,1,1,88,91,1,88,-6.97345312776612,96.9996885712608,90.0262354434947
Modi,ESP_2020_1,1,3,28,100,3,28,2.03570714405446,96.9996885712608,99.0353957153153
Modi,ESP_2020_1,1,8,90,90,8,90,-6.33288015719008,96.9996885712608,90.6668084140707
Modi,ESP_2020_1,1,5,24,94,5,24,-2.20694097146526,96.9996885712608,94.7927475997956
Modi,ESP_2020_1,1,3,79,127,3,79,27.9372784032724,96.9996885712608,124.936966974533
Modi,ESP_2020_1,1,7,56,94,7,56,-1.45861122173456,96.9996885712608,95.5410773495263
NOVADI_0010,ESP_2020_1,1,1,98,100,1,98,-0.780592879738052,99.7963582313744,99.0157653516364
NOVADI_0010,ESP_2020_1,1,3,63,104,3,63,2.88115326395788,99.7963582313744,102.677511495332
NOVADI_0023,ESP_2020_1,1,4,17,94,4,17,-1.31360157277658,96.3591454327567,95.0455438599801
NOVADI_0023,ESP_2020_1,1,8,84,91,8,84,-4.89578673774547,96.3591454327567,91.4633586950112
NOVADI_0042,ESP_2020_1,1,1,41,100,1,41,0.193277956921463,99.00745618029,99.2007341372114
NOVADI_0114,ESP_2020_1,1,1,24,100,1,24,1.07517222432836,98.2271328838454,99.3023051081738
NOVADI_0114,ESP_2020_1,1,7,82,94,7,82,-2.76843634049963,98.2271328838454,95.4586965433458
