Genotype,Envir,Management,Row,Position,Flowering_begin,R,P,Flowering_begin_spats_residuals,Flowering_begin_spats_geno_pred_values,Flowering_begin_spats_adj_pheno
DLO_12_233,FRA_2020_1,1,9,25,107,9,25,3.69701287924254,102.24757245608,105.944585335322
DLO_12_259,FRA_2020_1,1,6,30,100,6,30,-0.517600011738381,100.234306184992,99.7167061732532
DLO_12_259,FRA_2020_1,1,13,53,100,13,53,0.105426122297047,100.234306184992,100.339732307289
DLO_12_289,FRA_2020_1,1,8,8,100,8,8,-3.82360779925588,102.784467336964,98.9608595377081
DLO_12_289,FRA_2020_1,1,2,86,107,2,86,5.05061188321587,102.784467336964,107.83507922018
FuGa_015,FRA_2020_1,1,3,41,100,3,41,1.4938208013337,98.6097967535843,100.103617554918
FuGa_015,FRA_2020_1,1,2,62,95,2,62,-2.95018755501282,98.6097967535843,95.6596091985714
FuGa_016,FRA_2020_1,1,11,44,100,11,44,-2.80625715985561,102.215572087805,99.4093149279492
FuGa_016,FRA_2020_1,1,14,9,106,14,9,3.6675900152057,102.215572087805,105.88316210301
FuGa_140,FRA_2020_1,1,4,34,100,4,34,-0.333637251943912,99.6976329732908,99.3639957213469
FuGa_140,FRA_2020_1,1,8,67,100,8,67,-0.423496369494941,99.6976329732908,99.2741366037959
FuGa_187,FRA_2020_1,1,8,5,100,8,5,-3.19201071724724,102.06725577282,98.8752450555732
FuGa_187,FRA_2020_1,1,8,49,107,8,49,3.95800966147169,102.06725577282,106.025265434292
FuGa_215,FRA_2020_1,1,4,4,95,4,4,-3.36609451801684,97.8553038274751,94.4892093094583
FuGa_215,FRA_2020_1,1,9,57,100,9,57,1.42475912437202,97.8553038274751,99.2800629518471
FuGa_217,FRA_2020_1,1,5,68,100,5,68,-0.200145678743738,99.9593179696558,99.7591722909121
FuGa_217,FRA_2020_1,1,5,35,100,5,35,-0.388783560129156,99.9593179696558,99.5705344095267
FuGa_243,FRA_2020_1,1,2,20,100,2,20,0.063155581084402,100.555682500955,100.618838082039
FuGa_243,FRA_2020_1,1,13,65,100,13,65,-0.268757043566552,100.555682500955,100.286925457388
FuGa_270,FRA_2020_1,1,5,55,95,5,55,-5.7148984555766,100.784017196132,95.0691187405552
FuGa_270,FRA_2020_1,1,7,1,107,7,1,5.6560646601525,100.784017196132,106.440081856284
FuGa_275,FRA_2020_1,1,4,63,100,4,63,1.52684618969505,97.97467489772,99.501521087415
FuGa_275,FRA_2020_1,1,4,21,95,4,21,-3.39145293077794,97.97467489772,94.583221966942
FuGa_352,FRA_2020_1,1,1,41,95,1,41,-2.83990926527258,98.4292533314559,95.5893440661833
FuGa_352,FRA_2020_1,1,5,71,100,5,71,1.26749384519189,98.4292533314559,99.6967471766477
FuPi_005,FRA_2020_1,1,13,12,106,13,12,1.24832253293468,104.370753649453,105.619076182388
FuPi_005,FRA_2020_1,1,11,79,106,11,79,0.99830557789501,104.370753649453,105.369059227348
FuPi_013,FRA_2020_1,1,8,15,95,8,15,-2.08581793545829,96.0638484705765,93.9780305351182
FuPi_013,FRA_2020_1,1,12,64,95,12,64,-1.00701886784812,96.0638484705765,95.0568296027284
FuPi_023,FRA_2020_1,1,1,64,100,1,64,-0.0207420421263294,100.843278674169,100.822536632043
FuPi_052,FRA_2020_1,1,11,8,100,11,8,-0.755630199537535,99.7088481079329,98.9532179083953
FuPi_052,FRA_2020_1,1,5,52,100,5,52,0.00570537808359006,99.7088481079329,99.7145534860165
FuPi_054,FRA_2020_1,1,3,36,100,3,36,-2.54510808865537,102.760968506591,100.215860417935
FuPi_054,FRA_2020_1,1,14,70,106,14,70,3.75700772907102,102.760968506591,106.517976235662
FuPi_087,FRA_2020_1,1,7,74,100,7,74,-2.5666756137186,102.458351186236,99.8916755725174
FuPi_087,FRA_2020_1,1,9,10,107,9,10,3.58406062688762,102.458351186236,106.042411813124
FuPi_097,FRA_2020_1,1,14,40,100,14,40,2.1798446710083,98.3697889320661,100.549633603074
FuPi_097,FRA_2020_1,1,10,55,95,10,55,-3.7904822770107,98.3697889320661,94.5793066550554
FuPi_106,FRA_2020_1,1,7,83,100,7,83,-0.0378267520959241,100.007931960154,99.9701052080585
FuPi_106,FRA_2020_1,1,5,39,100,5,39,-0.519854664511684,100.007931960154,99.4880772956427
FuPi_107,FRA_2020_1,1,4,36,100,4,36,1.0887084036345,98.2725687430914,99.3612771467259
FuPi_107,FRA_2020_1,1,2,54,95,2,54,-2.76183664565595,98.2725687430914,95.5107320974354
FuPi_114,FRA_2020_1,1,11,30,106,11,30,4.57254222720675,100.58526063168,105.157802858886
FuPi_114,FRA_2020_1,1,1,57,95,1,57,-4.75913162829812,100.58526063168,95.8261290033816
GaCr_002,FRA_2020_1,1,3,5,95,3,5,-3.16162893665974,98.6336365156782,95.4720075790185
GaCr_002,FRA_2020_1,1,14,73,100,14,73,1.72058576866266,98.6336365156782,100.354222284341
GaCr_010,FRA_2020_1,1,3,62,93,3,62,-1.58374500345197,94.9351427140174,93.3513977105654
GaCr_010,FRA_2020_1,1,12,15,93,12,15,-2.23459481881937,94.9351427140174,92.700547895198
GaCr_017,FRA_2020_1,1,12,27,95,12,27,-1.76370679914628,96.6704865026717,94.9067797035254
GaCr_017,FRA_2020_1,1,1,48,95,1,48,-0.939198685792576,96.6704865026717,95.7312878168791
GaCr_041,FRA_2020_1,1,12,61,93,12,61,-4.24832296192031,97.2085353807282,92.9602124188079
GaCr_041,FRA_2020_1,1,10,40,100,10,40,1.89126145191682,97.2085353807282,99.099796832645
GaCr_043,FRA_2020_1,1,8,40,100,8,40,2.20355050336525,96.8692527477592,99.0728032511245
GaCr_043,FRA_2020_1,1,8,51,93,8,51,-4.77869416017354,96.8692527477592,92.0905585875857
GaCr_052,FRA_2020_1,1,12,18,93,12,18,-4.92344166343401,97.770589621606,92.847147958172
GaCr_052,FRA_2020_1,1,14,57,100,14,57,2.9276541579344,97.770589621606,100.69824377954
GaCr_055,FRA_2020_1,1,5,31,100,5,31,-0.462948514077098,100.07980201544,99.6168535013625
GaCr_055,FRA_2020_1,1,12,78,100,12,78,-0.0485366801942035,100.07980201544,100.031265335245
GaCr_056,FRA_2020_1,1,11,77,100,11,77,-3.07346192696225,102.486261902551,99.4127999755884
GaCr_056,FRA_2020_1,1,5,2,107,5,2,4.10878723044145,102.486261902551,106.595049132992
GaCr_057,FRA_2020_1,1,11,19,106,11,19,2.94464521507112,102.084027032987,105.028672248058
GaCr_057,FRA_2020_1,1,6,57,100,6,57,-2.16786613633232,102.084027032987,99.9161608966547
GaCr_061,FRA_2020_1,1,6,23,100,6,23,-0.0663927345442374,99.7521769492853,99.685784214741
GaCr_061,FRA_2020_1,1,8,47,100,8,47,-0.655681422529895,99.7521769492853,99.0964955267554
GaPi_007,FRA_2020_1,1,3,76,100,3,76,-1.90157431123322,102.284981006538,100.383406695305
GaPi_007,FRA_2020_1,1,12,30,100,12,30,-2.43337570490057,102.284981006538,99.8516053016373
GaPi_007,FRA_2020_1,1,2,36,107,2,36,5.24089713856925,102.284981006538,107.525878145107
GaPi_014,FRA_2020_1,1,3,19,100,3,19,0.169535161607655,100.104694556139,100.274229717747
GaPi_014,FRA_2020_1,1,6,22,100,6,22,-0.333648811870432,100.104694556139,99.7710457442685
GaPi_014,FRA_2020_1,1,6,73,100,6,73,-0.331371259326318,100.104694556139,99.7733232968126
GaPi_017,FRA_2020_1,1,6,55,95,6,55,-5.22514990721761,100.477780414918,95.2526305077008
GaPi_017,FRA_2020_1,1,6,42,100,6,42,-0.636448027565194,100.477780414918,99.8413323873532
GaPi_017,FRA_2020_1,1,9,35,107,9,35,5.60592301579985,100.477780414918,106.083703430718
GaPi_023,FRA_2020_1,1,11,2,106,11,2,2.9199643132727,101.758261097209,104.678225410482
GaPi_023,FRA_2020_1,1,14,81,100,14,81,-1.25934189386172,101.758261097209,100.498919203347
GaPi_023,FRA_2020_1,1,2,24,100,2,24,-1.09323730230435,101.758261097209,100.665023794905
GaPi_028,FRA_2020_1,1,5,1,107,5,1,4.47285218718849,102.029473020736,106.502325207925
GaPi_028,FRA_2020_1,1,7,82,100,7,82,-2.10059456459543,102.029473020736,99.9288784561409
GaPi_028,FRA_2020_1,1,3,68,100,3,68,-1.63054445926655,102.029473020736,100.39892856147
GaPi_033,FRA_2020_1,1,1,72,100,1,72,2.66088702121935,98.2910100169444,100.951897038164
GaPi_033,FRA_2020_1,1,14,2,100,14,2,1.33646921379538,98.2910100169444,99.6274792307398
GaPi_033,FRA_2020_1,1,7,29,93,7,29,-5.65863090069331,98.2910100169444,92.6323791162511
GaPi_035,FRA_2020_1,1,7,12,100,7,12,-2.43291665097959,101.933898601596,99.500981950616
GaPi_035,FRA_2020_1,1,9,85,100,9,85,-2.63332545652999,101.933898601596,99.3005731450656
GaPi_035,FRA_2020_1,1,1,29,107,1,29,5.74652249332172,101.933898601596,107.680421094917
GaPi_038,FRA_2020_1,1,13,38,106,13,38,1.02550891899944,105.212528573199,106.238037492199
GaPi_038,FRA_2020_1,1,9,20,107,9,20,0.762174265196336,105.212528573199,105.974702838396
GaPi_038,FRA_2020_1,1,9,64,107,9,64,1.00001618893425,105.212528573199,106.212544762134
GaPi_051,FRA_2020_1,1,2,79,100,2,79,1.28602887805754,99.644813643431,100.930842521489
GaPi_051,FRA_2020_1,1,14,44,100,14,44,1.02544488458631,99.644813643431,100.670258528017
GaPi_051,FRA_2020_1,1,3,86,100,3,86,0.830336243519867,99.644813643431,100.475149886951
GaPi_051,FRA_2020_1,1,1,36,95,1,36,-3.93289453380633,99.644813643431,95.7119191096247
GaPi_056,FRA_2020_1,1,13,57,106,13,57,1.39790667049039,104.99918138314,106.39708805363
GaPi_056,FRA_2020_1,1,13,22,106,13,22,1.01397007003912,104.99918138314,106.013151453179
GaPi_056,FRA_2020_1,1,10,57,106,10,57,0.238688548206142,104.99918138314,105.237869931346
I_BB012,FRA_2020_1,1,1,32,95,1,32,-1.0781789837571,96.8047754946252,95.7265965108681
I_BB012,FRA_2020_1,1,3,53,95,3,53,-1.53840899238023,96.8047754946252,95.266366502245
I_BB015,FRA_2020_1,1,6,27,100,6,27,-0.417842138733434,100.225487771507,99.8076456327736
I_BB022,FRA_2020_1,1,6,59,107,6,59,1.786974561612,105.029652703865,106.816627265477
I_BB022,FRA_2020_1,1,13,26,106,13,26,0.883176908065309,105.029652703865,105.91282961193
I_BB028,FRA_2020_1,1,3,29,107,3,29,1.66852990420912,105.493530056736,107.162059960945
I_BB028,FRA_2020_1,1,5,66,107,5,66,1.29978999243117,105.493530056736,106.793320049167
I_BB031,FRA_2020_1,1,5,46,107,5,46,6.21677396910064,100.442569343112,106.659343312213
I_BB031,FRA_2020_1,1,9,13,95,9,13,-6.49508165906754,100.442569343112,93.9474876840445
I_BB039,FRA_2020_1,1,7,30,93,7,30,-3.21022068795126,95.8812277745042,92.6710070865529
I_BB049,FRA_2020_1,1,10,49,100,10,49,1.20411600197585,97.8579230740428,99.0620390760187
I_BB049,FRA_2020_1,1,7,15,95,7,15,-3.14376781131968,97.8579230740428,94.7141552627231
I_BB056,FRA_2020_1,1,13,51,93,13,51,-1.68591374450065,94.9797381362743,93.2938243917736
I_BB056,FRA_2020_1,1,12,24,93,12,24,-2.1037612877743,94.9797381362743,92.8759768485
I_CC003,FRA_2020_1,1,13,67,93,13,67,-2.70693397313626,96.1075268364548,93.4005928633185
I_CC003,FRA_2020_1,1,2,15,95,2,15,-0.357827500418125,96.1075268364548,95.7496993360366
I_CC044,FRA_2020_1,1,2,66,95,2,66,-0.0625144076354331,95.8026910450385,95.7401766374031
I_CC044,FRA_2020_1,1,7,25,93,7,25,-3.1981876692834,95.8026910450385,92.6045033757551
I_CC048,FRA_2020_1,1,5,22,100,5,22,1.50741314938631,98.1154711152998,99.6228842646862
I_CC048,FRA_2020_1,1,7,65,95,7,65,-3.28151970446451,98.1154711152998,94.8339514108353
I_CC052,FRA_2020_1,1,11,75,93,11,75,-3.32549586349539,95.7018877155052,92.3763918520098
I_CC057,FRA_2020_1,1,13,70,95,13,70,-1.55597996283755,96.7915683184216,95.2355883555841
I_CC057,FRA_2020_1,1,1,38,95,1,38,-1.06909724634571,96.7915683184216,95.7224710720759
I_CC059,FRA_2020_1,1,3,16,100,3,16,-0.439553121324295,100.629422221857,100.189869100533
I_CC059,FRA_2020_1,1,1,68,100,1,68,0.281349654131418,100.629422221857,100.910771875989
I_CC067,FRA_2020_1,1,6,84,100,6,84,-0.334314830292698,100.355435892194,100.021121061901
I_CC070,FRA_2020_1,1,5,4,93,5,4,-3.22580797351054,95.8569777597142,92.6311697862037
I_CC075,FRA_2020_1,1,11,67,100,11,67,-0.550797110889562,100.018642260857,99.4678451499678
I_J030,FRA_2020_1,1,4,8,100,4,8,-0.291211547174328,99.8632147231714,99.5720031759971
I_J030,FRA_2020_1,1,4,70,100,4,70,-0.359490385823449,99.8632147231714,99.5037243373479
I_J033,FRA_2020_1,1,10,15,100,10,15,1.33363731204632,97.5665528374229,98.9001901494692
I_J033,FRA_2020_1,1,8,71,95,8,71,-3.4605744125971,97.5665528374229,94.1059784248258
I_J036,FRA_2020_1,1,5,16,100,5,16,-2.87343623096488,102.349718754502,99.4762825235374
I_J036,FRA_2020_1,1,8,72,107,8,72,3.82099511210406,102.349718754502,106.170713866606
I_J046,FRA_2020_1,1,1,50,100,1,50,0.732757348241961,99.9250427352709,100.657800083513
I_J046,FRA_2020_1,1,10,2,100,10,2,-1.34371782588329,99.9250427352709,98.5813249093876
I_J054,FRA_2020_1,1,13,7,100,13,7,-0.448002356659273,99.9562153764089,99.5082130197496
I_J054,FRA_2020_1,1,5,58,100,5,58,-0.142921149323527,99.9562153764089,99.8132942270854
I_J056,FRA_2020_1,1,12,52,106,12,52,3.88890649932014,102.255811514058,106.144718013378
I_J056,FRA_2020_1,1,4,28,100,4,28,-3.00170877612599,102.255811514058,99.2541027379322
I_J063,FRA_2020_1,1,3,79,100,3,79,-2.76930943141115,103.357862939301,100.58855350789
I_J063,FRA_2020_1,1,1,34,107,1,34,4.36487745521056,103.357862939301,107.722740394512
I_J064,FRA_2020_1,1,7,57,95,7,57,-3.10920145750517,97.9958782202164,94.8866767627112
I_J064,FRA_2020_1,1,4,39,100,4,39,1.25822366656595,97.9958782202164,99.2541018867823
I_J069,FRA_2020_1,1,2,39,93,2,39,-1.57283179382179,94.9848179350353,93.4119861412135
I_J069,FRA_2020_1,1,6,45,93,6,45,-2.2135780745118,94.9848179350353,92.7712398605235
I_M007,FRA_2020_1,1,8,19,100,8,19,-0.763809502593205,99.6872469303771,98.9234374277839
I_M013,FRA_2020_1,1,8,83,107,8,83,3.98397212633626,102.255823403358,106.239795529695
I_M013,FRA_2020_1,1,10,42,100,10,42,-3.09676676100585,102.255823403358,99.1590566423525
I_M014,FRA_2020_1,1,7,22,93,7,22,-2.82224810419528,95.5296957649802,92.7074476607849
I_M014,FRA_2020_1,1,5,83,95,5,83,-0.613928314636382,95.5296957649802,94.9157674503438
I_M024,FRA_2020_1,1,6,14,93,6,14,-2.69214145251345,95.2778165919139,92.5856751394005
I_M024,FRA_2020_1,1,4,51,95,4,51,-0.905936417969684,95.2778165919139,94.3718801739442
I_M026,FRA_2020_1,1,5,30,100,5,30,-0.518922538173399,100.069569346293,99.5506468081192
I_M026,FRA_2020_1,1,6,81,100,6,81,0.00086004745895707,100.069569346293,100.070429393752
I_M029,FRA_2020_1,1,14,23,95,14,23,-2.2145659210115,97.43022376434,95.2156578433285
I_M047,FRA_2020_1,1,2,81,93,2,81,-3.5526063024619,97.530623714165,93.9780174117031
I_M047,FRA_2020_1,1,8,29,100,8,29,1.40257488592935,97.530623714165,98.9331986000943
I_M048,FRA_2020_1,1,5,42,95,5,42,-3.17755101048525,97.8376115655402,94.6600605550549
I_M048,FRA_2020_1,1,8,45,100,8,45,1.22484348608691,97.8376115655402,99.0624550516271
I_M052,FRA_2020_1,1,12,43,95,12,43,-3.48761921376311,98.5225493172291,95.034930103466
I_M052,FRA_2020_1,1,2,61,100,2,61,1.97517205285226,98.5225493172291,100.497721370081
I_M056,FRA_2020_1,1,12,7,95,12,7,-3.6697290753805,98.0131322036986,94.3434031283181
I_M056,FRA_2020_1,1,6,46,100,6,46,1.82984170108288,98.0131322036986,99.8429739047815
I_W002,FRA_2020_1,1,9,55,90,9,55,-4.45684102728451,94.0770981447132,89.6202571174287
I_W002,FRA_2020_1,1,12,1,95,12,1,0.0869722331630101,94.0770981447132,94.1640703778762
I_W010,FRA_2020_1,1,7,10,100,7,10,-0.0766143888033639,99.8708986838039,99.7942842950005
I_W010,FRA_2020_1,1,9,81,100,9,81,-0.569148492006391,99.8708986838039,99.3017501917975
I_W034,FRA_2020_1,1,13,85,93,13,85,-0.750857185057001,93.9511080184382,93.2002508333811
I_W034,FRA_2020_1,1,13,40,90,13,40,-3.69999482053589,93.9511080184382,90.2511131979023
I_W036,FRA_2020_1,1,9,69,100,9,69,-2.87307187927031,102.121163080838,99.2480912015676
I_W036,FRA_2020_1,1,9,4,107,9,4,3.67372105406533,102.121163080838,105.794884134903
I_W037,FRA_2020_1,1,14,6,106,14,6,1.304116165195,104.348191091022,105.652307256217
I_W037,FRA_2020_1,1,11,71,106,11,71,0.928009313604278,104.348191091022,105.276200404626
I_W044,FRA_2020_1,1,2,69,100,2,69,0.145777260132789,100.586645795406,100.732423055539
I_W044,FRA_2020_1,1,14,28,100,14,28,-0.331476313620669,100.586645795406,100.255169481786
I_W045,FRA_2020_1,1,1,35,100,1,35,-0.0703425726175766,100.766112345663,100.695769773045
I_W046,FRA_2020_1,1,11,37,100,11,37,-0.565066457517901,99.8698211782481,99.3047547207302
I_W046,FRA_2020_1,1,4,85,100,4,85,-0.0813890161391129,99.8698211782481,99.788432162109
I_W049,FRA_2020_1,1,1,25,95,1,25,-1.00961602754573,96.7134324975962,95.7038164700505
I_W049,FRA_2020_1,1,12,65,95,12,65,-1.66568487684668,96.7134324975962,95.0477476207496
I_W050,FRA_2020_1,1,10,26,106,10,26,0.776456302470635,104.050224571888,104.826680874358
I_W050,FRA_2020_1,1,11,70,106,11,70,1.26414396444235,104.050224571888,105.31436853633
JoPr_1990_102_001,FRA_2020_1,1,7,48,93,7,48,-0.959063044027658,93.7631636823216,92.804100638294
JoPr_1990_102_001,FRA_2020_1,1,14,17,90,14,17,-3.61259474505457,93.7631636823216,90.1505689372671
JoPr_1990_102_054,FRA_2020_1,1,9,15,100,9,15,-0.969541268969252,99.9669806484984,98.9974393795291
JoPr_1990_102_054,FRA_2020_1,1,14,80,100,14,80,0.385537402897512,99.9669806484984,100.352518051396
JoPr_1990_102_097,FRA_2020_1,1,9,8,95,9,8,-2.70774852448614,96.6629519142919,93.9552033898057
JoPr_1990_102_108,FRA_2020_1,1,2,83,93,2,83,-3.69091745277595,97.6674751711354,93.9765577183594
JoPr_1990_102_108,FRA_2020_1,1,4,29,100,4,29,1.62885063162615,97.6674751711354,99.2963258027616
JoPr_1990_102_169,FRA_2020_1,1,1,7,100,1,7,0.673840754375007,100.270558846337,100.944399600712
JoPr_1990_102_169,FRA_2020_1,1,10,79,100,10,79,-1.06271236587652,100.270558846337,99.2078464804606
JoPr_1990_102_179,FRA_2020_1,1,13,28,100,13,28,0.0531931021604493,99.9209016714969,99.9740947736574
JoPr_1990_102_179,FRA_2020_1,1,11,61,100,11,61,-0.666815349046928,99.9209016714969,99.25408632245
JoPr_1990_102_202,FRA_2020_1,1,11,29,100,11,29,1.3924587853172,97.7191661224561,99.1116249077733
JoPr_1990_102_202,FRA_2020_1,1,11,45,95,11,45,-3.42129999295486,97.7191661224561,94.2978661295013
JoPr_1990_102_232,FRA_2020_1,1,1,2,107,1,2,4.92966262537219,103.171712194365,108.101374819737
JoPr_1990_102_232,FRA_2020_1,1,7,61,100,7,61,-3.45374751080027,103.171712194365,99.7179646835643
JoPr_1990_102_246,FRA_2020_1,1,13,27,106,13,27,0.985563789882107,105.147799452724,106.133363242606
JoPr_1990_102_246,FRA_2020_1,1,6,63,107,6,63,1.76052937007174,105.147799452724,106.908328822795
JoPr_1990_102_257,FRA_2020_1,1,14,31,95,14,31,-2.73405980917693,98.185460446936,95.4514006377591
JoPr_1990_102_257,FRA_2020_1,1,8,69,100,8,69,1.00494059566419,98.185460446936,99.1904010426002
Modi,FRA_2020_1,1,3,70,95,3,70,0.101047088315823,95.2690724741683,95.3701195624841
Modi,FRA_2020_1,1,2,16,100,2,16,5.27562399224684,95.2690724741683,100.544696466415
Modi,FRA_2020_1,1,11,6,93,11,6,-3.61327257628119,95.2690724741683,91.6557998978871
Modi,FRA_2020_1,1,12,58,93,12,58,-2.04689430328341,95.2690724741683,93.2221781708848
Modi,FRA_2020_1,1,2,7,93,2,7,-1.58767963892331,95.2690724741683,93.681392835245
Modi,FRA_2020_1,1,4,35,100,4,35,4.07214736111749,95.2690724741683,99.3412198352858
Modi,FRA_2020_1,1,3,33,100,3,33,4.98175056516112,95.2690724741683,100.250823039329
Modi,FRA_2020_1,1,12,62,93,12,62,-2.15959215800837,95.2690724741683,93.1094803161599
Modi,FRA_2020_1,1,10,68,95,10,68,-1.08015260910153,95.2690724741683,94.1889198650667
Modi,FRA_2020_1,1,9,17,100,9,17,3.70622644782497,95.2690724741683,98.9752989219932
Modi,FRA_2020_1,1,10,51,95,10,51,-1.1415343798196,95.2690724741683,94.1275380943487
Modi,FRA_2020_1,1,2,30,95,2,30,0.243351530225411,95.2690724741683,95.5124240043937
Modi,FRA_2020_1,1,6,49,95,6,49,-0.537742280767176,95.2690724741683,94.7313301934011
Modi,FRA_2020_1,1,5,43,95,5,43,-0.646557673078945,95.2690724741683,94.6225148010893
Modi,FRA_2020_1,1,14,53,90,14,53,-4.62615891757514,95.2690724741683,90.6429135565931
Modi,FRA_2020_1,1,14,56,90,14,56,-4.54426081243916,95.2690724741683,90.7248116617291
NOVADI_0010,FRA_2020_1,1,4,12,100,4,12,0.534519754752935,98.7722192545424,99.3067390092953
NOVADI_0010,FRA_2020_1,1,1,86,95,1,86,-2.70118909685823,98.7722192545424,96.0710301576841
NOVADI_0010,FRA_2020_1,1,5,20,100,5,20,0.814703592946188,98.7722192545424,99.5869228474885
NOVADI_0023,FRA_2020_1,1,10,71,100,10,71,-0.568435697817051,99.6650148673022,99.0965791694852
NOVADI_0023,FRA_2020_1,1,7,6,100,7,6,-0.209664002894428,99.6650148673022,99.4553508644078
NOVADI_0042,FRA_2020_1,1,3,8,100,3,8,0.213942935790755,100.285794409073,100.499737344864
NOVADI_0042,FRA_2020_1,1,12,10,100,12,10,-0.593021519572972,100.285794409073,99.6927728895001
NOVADI_0114,FRA_2020_1,1,14,58,100,14,58,0.498240945052118,100.272253893206,100.770494838258
NOVADI_0114,FRA_2020_1,1,13,10,100,13,10,-0.403363494299555,100.272253893206,99.8688903989067
NOVADI_0114,FRA_2020_1,1,6,33,100,6,33,-0.482659529739536,100.272253893206,99.7895943634668
NOVADI_0256,FRA_2020_1,1,11,54,113,11,54,7.17710016392942,105.140130440365,112.317230604295
NOVADI_0256,FRA_2020_1,1,10,6,107,10,6,0.403019001054872,105.140130440365,105.54314944142
NOVADI_0256,FRA_2020_1,1,3,22,100,3,22,-4.8389554488523,105.140130440365,100.301174991513
